"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier:","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B2245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B2310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B2245NCBA","B3305NCBA","B1030NCBA","B2310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
1978-12-20,997916.8,240313.0,138759.0,,,101554.0,,,757603.8,237135.5,210712.9,,,,,,,,,164729.4,,,,,145026.0,,,,135551.9,,10301.8,64877.0,1256119.2,1008633.4,189233.4,,41096.2,,44916.3,1083407.5,172711.8
1978-12-27,1001072.3,241030.0,139273.0,,,101757.0,,,760042.3,236897.0,211198.1,,,,,,,,,165197.2,,,,,146750.0,,,,146754.6,,10455.9,64148.0,1271789.5,1016331.1,188150.1,,40939.4,,45822.1,1091290.6,180498.9
1979-01-03,994009.0,241316.9,136534.2,,,104782.8,,,752692.1,238161.6,210723.3,,,,,,,,,163386.0,,,,,140421.2,,,,157874.3,,10083.4,59687.4,1264842.8,999874.6,194311.8,,133426.7,,51194.6,1173533.6,91309.2
1979-01-10,997938.4,241777.0,136659.2,,,105117.8,,,756161.4,238653.3,211486.3,,,,,,,,,164118.6,,,,,141903.2,,,,154696.4,,9600.6,61498.4,1267337.2,1001214.3,194664.1,,132498.5,,53261.0,1176218.6,91118.6
1979-01-17,998165.8,242025.2,136889.3,,,105135.9,,,756140.6,239281.8,211645.3,,,,,,,,,164220.2,,,,,140993.3,,,,156790.6,,9739.1,60276.1,1268652.9,999916.0,194929.5,,135559.3,,53330.3,1178628.0,90024.9
1979-01-24,1003253.3,243209.7,137500.4,,,105709.4,,,760043.5,240713.8,212506.9,,,,,,,,,164728.9,,,,,142094.0,,,,155289.4,,9553.9,60374.1,1272396.3,999737.9,194278.8,,138331.8,,53427.5,1181785.9,90610.4
1979-01-31,1003068.8,242180.6,136102.1,,,106078.5,,,760888.2,241063.1,212667.8,,,,,,,,,165665.9,,,,,141491.4,,,,156947.4,,9214.6,61258.4,1273619.9,1000325.6,194579.3,,139772.1,,53400.1,1183767.3,89852.6
1979-02-07,1004453.1,242231.2,135828.8,,,106402.4,,,762221.9,242398.9,212973.3,,,,,,,,,165995.5,,,,,140854.2,,,,156470.7,,9180.8,59902.1,1274834.4,995695.0,194318.9,,140280.8,,53083.9,1180152.1,94682.3
1979-02-14,1006432.4,242818.4,136027.4,,,106791.1,,,763614.0,243134.6,213440.8,,,,,,,,,166393.3,,,,,140645.3,,,,150998.9,,9392.5,59890.8,1271422.8,991422.3,194807.8,,138843.2,,53053.5,1174939.8,96483.0
1979-02-21,1009523.0,243849.6,136952.1,,,106897.6,,,765673.4,244443.6,213747.9,,,,,,,,,166650.8,,,,,140831.0,,,,150854.4,,9571.0,59374.8,1278150.5,1003678.9,194800.2,,134706.4,,53231.9,1183866.9,94283.6
1979-02-28,1011224.8,243372.2,136216.4,,,107155.8,,,767852.6,245529.3,214353.3,,,,,,,,,167251.5,,,,,140718.5,,,,161193.8,,9259.0,59720.6,1286072.7,1007972.3,194913.8,,137736.9,,52722.2,1191067.8,95004.9
1979-03-07,1013807.7,244007.9,136833.7,,,107174.2,,,769799.8,246261.3,214857.4,,,,,,,,,167482.3,,,,,141198.7,,,,148117.6,,9449.0,58418.3,1276563.3,992777.7,195387.2,,139086.1,,52865.6,1178011.5,98551.8
1979-03-14,1016733.9,244835.5,137479.3,,,107356.2,,,771898.4,246667.6,215086.3,,,,,,,,,167878.3,,,,,142266.2,,,,159322.0,,9899.7,59264.1,1291005.6,1000548.0,195417.1,,145143.0,,52946.0,1191860.9,99144.7
1979-03-21,1022061.2,246284.9,139077.6,,,107207.3,,,775776.3,248136.6,215577.5,,,,,,,,,169250.9,,,,,142811.2,,,,149557.6,,9987.0,60085.5,1291276.0,1000713.0,195601.4,,144256.1,,54859.6,1193559.8,97716.3
1979-03-28,1024813.4,246413.3,138538.3,,,107875.0,,,778400.1,249429.0,216453.3,,,,,,,,,170181.1,,,,,142336.6,,,,152562.7,,10302.5,59071.8,1295066.7,1003960.3,196878.0,,141700.4,,56157.8,1196334.0,98732.7
1979-04-04,1028838.9,247694.2,140543.1,,,107151.1,,,781144.7,250410.3,216963.1,,,,,,,,,170572.3,,,,,143199.1,,,,152467.8,,10569.3,65766.5,1309115.1,1008502.4,197420.3,,141682.2,,64960.5,1211836.5,97278.5
1979-04-11,1033452.0,247921.5,140086.5,,,107835.0,,,785530.5,252497.9,217446.8,,,,,,,,,171078.0,,,,,144507.8,,,,155504.8,,10620.4,67976.7,1316345.0,1010918.7,197516.5,,144469.8,,66642.6,1218336.4,98008.5
1979-04-18,1036908.2,249636.2,140850.4,,,108785.8,,,787272.0,254052.2,218107.4,,,,,,,,,171564.6,,,,,143547.8,,,,151321.5,,10670.2,67958.9,1318895.1,1005587.7,197211.7,,150444.8,,67593.2,1220562.9,98332.2
1979-04-25,1038473.2,248763.7,139992.7,,,108771.1,,,789709.5,255045.6,218649.3,,,,,,,,,172143.9,,,,,143870.7,,,,152511.6,,10591.3,68048.9,1320326.9,1010794.7,197232.4,,147350.3,,68526.8,1223702.2,96624.8
1979-05-02,1038925.4,247397.3,138975.7,,,108421.6,,,791528.2,256003.3,219141.5,,,,,,,,,172870.6,,,,,143512.8,,,,150148.9,,10789.0,68353.4,1320816.5,1008812.5,196742.7,,148011.5,,68370.7,1222802.7,98013.7
1979-05-09,1042479.4,248295.7,139862.6,,,108433.1,,,794183.7,257195.7,219701.8,,,,,,,,,173624.4,,,,,143661.7,,,,149916.2,,11001.3,68164.8,1320959.3,1005212.1,196354.8,,150461.7,,68354.0,1222183.4,98775.9
1979-05-16,1045640.0,248448.8,140549.0,,,107899.7,,,797191.3,258510.0,220170.7,,,,,,,,,174253.7,,,,,144256.9,,,,152253.4,,11152.3,67530.0,1328488.6,1012279.2,196072.0,,150372.9,,67163.8,1229168.3,99320.3
1979-05-23,1048777.6,248706.5,140542.6,,,108163.9,,,800071.2,259820.1,221036.1,,,,,,,,,174869.8,,,,,144345.3,,,,148173.5,,11387.4,66999.1,1324975.8,1006821.0,196410.2,,152611.7,,66793.3,1225719.3,99256.6
1979-05-30,1050181.6,248303.1,140159.3,,,108143.8,,,801878.5,259861.6,221591.4,,,,,,,,,175825.6,,,,,144599.8,,,,153548.0,,11547.0,68057.6,1335156.9,1010529.7,196715.5,,156516.0,,67285.8,1234424.3,100732.6
1979-06-06,1054558.7,248188.6,140798.1,,,107390.5,,,806370.1,261062.2,222516.8,,,,,,,,,176532.8,,,,,146258.3,,,,148328.0,,11983.9,68338.9,1339039.1,1004998.0,195430.2,,155333.5,,69540.5,1229241.5,109797.5
1979-06-13,1058234.2,249598.7,141055.7,,,108543.0,,,808635.5,262612.3,223092.1,,,,,,,,,176860.0,,,,,146071.1,,,,149990.6,,11723.4,68064.0,1343537.9,1016693.1,197307.2,,154815.3,,70037.7,1240606.8,102931.1
1979-06-20,1062017.3,249225.4,140440.4,,,108785.0,,,812792.0,263896.6,223884.8,,,,,,,,,177179.5,,,,,147831.1,,,,154404.4,,11777.3,69037.3,1352686.9,1022856.7,198245.3,,158408.8,,69531.3,1249248.2,103438.7
1979-06-27,1065297.9,249375.0,139647.7,,,109727.3,,,815922.9,265061.5,225183.1,,,,,,,,,177470.4,,,,,148207.9,,,,158822.1,,11359.7,69952.8,1360004.1,1026688.3,199422.5,,165316.0,,67763.0,1258355.2,101648.9
1979-07-04,1068208.4,249003.1,139972.3,,,109030.7,,,819205.4,265693.6,226281.6,,,,,,,,,177934.3,,,,,149295.9,,,,160877.2,,11418.3,70762.0,1367137.8,1030894.2,200601.1,,162701.4,,67654.9,1260179.3,106958.5
1979-07-11,1074260.9,250861.7,140900.1,,,109961.6,,,823399.1,267021.7,227236.7,,,,,,,,,178497.1,,,,,150643.6,,,,156080.1,,11122.0,71182.1,1371284.2,1035283.9,200414.7,,161853.3,,70127.3,1265353.9,105930.3
1979-07-18,1074040.1,250610.0,140833.7,,,109776.3,,,823430.2,267660.9,228165.5,,,,,,,,,178882.3,,,,,148721.5,,,,152452.2,,10697.0,71490.9,1363823.2,1027168.8,200911.4,,164643.8,,69874.9,1261350.8,102472.4
1979-07-25,1078262.0,251208.8,141315.3,,,109893.5,,,827053.3,268723.1,228968.8,,,,,,,,,179325.4,,,,,150036.0,,,,162137.5,,10773.2,72931.7,1381820.9,1040383.0,201527.7,,166945.4,,69158.0,1275792.1,106028.7
1979-08-01,1077941.5,250483.6,140292.9,,,110190.7,,,827457.9,269523.8,229188.4,,,,,,,,,179774.2,,,,,148971.4,,,,166321.2,,10937.2,73307.3,1384169.5,1035463.5,202070.2,,166039.9,,70395.5,1271606.2,112563.4
1979-08-08,1078900.0,249840.5,139360.7,,,110479.8,,,829059.5,269437.6,230008.0,,,,,,,,,180226.4,,,,,149387.5,,,,156111.2,,10584.7,71445.2,1375513.9,1025297.5,202205.7,,165602.3,,70621.6,1261354.2,114159.6
1979-08-15,1081735.7,250789.9,140232.0,,,110557.9,,,830945.8,269945.2,230604.5,,,,,,,,,180361.7,,,,,150034.4,,,,158595.4,,10708.2,74340.6,1384393.8,1032086.5,202319.7,,166411.7,,71001.8,1269606.1,114787.7
1979-08-22,1083917.1,251130.0,140181.4,,,110948.6,,,832787.1,271487.0,231209.5,,,,,,,,,180737.9,,,,,149352.7,,,,156602.1,,10965.1,74217.2,1384490.2,1030487.7,203224.5,,168717.6,,71577.6,1271528.9,112961.2
1979-08-29,1085648.4,251946.2,140719.4,,,111226.8,,,833702.2,271305.5,231802.4,,,,,,,,,181277.0,,,,,149317.3,,,,161588.4,,11030.8,73700.4,1390512.0,1029978.6,203883.1,,170858.3,,70994.0,1273251.5,117260.5
1979-09-05,1092174.5,253851.1,141994.6,,,111856.5,,,838323.4,272625.8,232346.8,,,,,,,,,181516.8,,,,,151834.0,,,,172028.8,,11480.6,73898.9,1415277.6,1050486.9,203929.1,,172018.9,,72113.3,1295928.3,119349.3
1979-09-12,1095620.6,254854.2,142924.3,,,111929.9,,,840766.4,273691.3,233310.6,,,,,,,,,181807.9,,,,,151956.6,,,,163931.9,,11673.1,75351.2,1411133.6,1048859.4,206476.7,,170864.8,,72630.5,1292457.1,118676.5
1979-09-19,1101362.3,255485.2,142744.3,,,112740.9,,,845877.1,274840.3,234012.7,,,,,,,,,182173.8,,,,,154850.3,,,,170469.6,,11585.9,76038.4,1427055.6,1062500.1,207350.5,,176044.4,,72435.3,1311042.2,116013.4
1979-09-26,1102078.2,255903.4,143660.4,,,112243.0,,,846174.8,275682.8,234701.8,,,,,,,,,182395.1,,,,,153395.0,,,,161771.2,,11587.1,78020.1,1418297.7,1056369.3,207901.5,,178517.2,,72225.2,1306870.3,111427.4
1979-10-03,1100200.6,253808.3,141047.4,,,112761.0,,,846392.3,274663.1,235483.0,,,,,,,,,182762.8,,,,,153483.4,,,,172252.8,,12482.3,77306.4,1429003.3,1066420.5,208735.4,,172668.5,,74859.5,1314305.7,114697.7
1979-10-10,1105117.4,255380.0,143880.3,,,111499.7,,,849737.4,276149.8,236054.9,,,,,,,,,182608.4,,,,,154924.4,,,,185055.8,,12388.6,78601.8,1445165.2,1071690.4,208264.3,,176890.4,,76041.6,1324598.5,120566.7
1979-10-17,1104212.1,255883.2,144300.3,,,111582.8,,,848328.9,275380.3,236675.7,,,,,,,,,182887.4,,,,,153385.5,,,,163539.2,,12437.3,78525.9,1420298.7,1056040.3,209556.3,,174010.4,,75984.1,1306766.0,113532.7
1979-10-24,1104970.0,256053.9,144627.4,,,111426.5,,,848916.1,276665.7,237276.3,,,,,,,,,183048.6,,,,,151925.4,,,,173381.3,,12733.1,79531.0,1430995.3,1065100.5,209602.0,,173570.1,,75941.8,1315167.0,115828.3
1979-10-31,1104803.9,255900.0,144136.6,,,111763.3,,,848904.0,277043.9,238143.7,,,,,,,,,183744.1,,,,,149972.2,,,,171000.2,,13283.6,79196.6,1427911.7,1065914.8,210794.4,,171128.3,,75499.9,1313082.0,114829.8
1979-11-07,1102427.4,255543.6,143750.0,,,111793.6,,,846883.8,276881.7,238439.9,,,,,,,,,183430.7,,,,,148131.6,,,,161944.9,,13181.2,79110.4,1416232.2,1061869.5,210791.4,,165200.5,,74780.5,1302086.9,114145.3
1979-11-14,1105185.1,257583.6,145364.1,,,112219.5,,,847601.5,277098.1,238782.4,,,,,,,,,183819.8,,,,,147901.3,,,,175338.0,,13002.5,79699.8,1435389.7,1077932.3,211063.9,,170038.8,,76034.1,1323849.1,111540.6
1979-11-21,1103695.9,256960.4,145026.6,,,111933.8,,,846735.5,277778.8,239420.5,,,,,,,,,183671.4,,,,,145864.8,,,,175644.5,,13156.4,79989.6,1431647.6,1074935.2,211145.8,,169029.0,,74962.4,1319123.0,112524.6
1979-11-28,1102866.5,257684.7,145520.1,,,112164.6,,,845181.8,276808.5,240089.3,,,,,,,,,183978.6,,,,,144305.4,,,,168037.6,,13219.8,79518.2,1421991.3,1063131.7,211185.7,,171481.5,,75009.2,1309858.9,112132.4
1979-12-05,1106926.7,257757.4,145437.4,,,112320.1,,,849169.3,278588.6,240457.7,,,,,,,,,183918.9,,,,,146204.1,,,,175547.5,,13663.9,80279.9,1435230.2,1075507.4,212006.6,,170094.3,,75213.2,1320086.6,115143.6
1979-12-12,1109338.3,258934.1,146584.5,,,112349.6,,,850404.2,278229.1,241241.4,,,,,,,,,183995.4,,,,,146938.3,,,,172727.6,,13367.4,79359.2,1435909.7,1078095.0,212096.3,,172581.7,,75860.2,1324901.5,111008.2
1979-12-19,1110401.9,258156.6,146587.7,,,111568.9,,,852245.2,279804.0,242016.5,,,,,,,,,183865.2,,,,,146559.5,,,,163126.0,,13153.6,81898.9,1428656.4,1070169.6,212104.9,,174151.7,,76149.8,1318560.0,110096.4
1979-12-26,1111935.0,257951.2,146501.8,,,111449.5,,,853983.7,280893.9,241881.8,,,,,,,,,183537.2,,,,,147670.9,,,,158707.7,,13031.4,82123.8,1430328.8,1065901.9,210876.0,,180191.4,,76307.6,1320004.5,110324.3
1980-01-02,1110916.1,255582.2,144605.0,,,110977.2,,,855333.9,281213.2,242730.1,,,,,,,,,183566.7,,,,,147823.9,,,,169897.9,,12982.1,81850.2,1437076.3,1075258.9,211978.8,,183511.7,,76344.7,1330680.9,106395.4
1980-01-09,1113307.5,256334.6,144313.7,,,112021.0,,,856972.9,281527.3,243358.7,,,,,,,,,184091.4,,,,,147995.4,,,,171753.0,,13064.8,82482.9,1439902.9,1074929.5,214188.4,,176955.3,,78318.3,1327409.2,112493.6
1980-01-16,1114006.3,256904.5,144300.6,,,112603.8,,,857101.8,281582.0,243778.9,,,,,,,,,184236.8,,,,,147504.1,,,,169087.1,,13153.8,83632.9,1440084.9,1079702.8,215164.3,,173917.6,,77533.8,1328686.9,111397.9
1980-01-23,1116512.1,257799.3,144885.6,,,112913.7,,,858712.8,282370.3,244617.5,,,,,,,,,184834.4,,,,,146890.6,,,,175650.0,,12689.3,84675.8,1449146.6,1081405.0,215522.0,,179980.5,,80110.7,1339019.8,110126.8
1980-01-30,1115604.8,257350.4,144929.3,,,112421.1,,,858254.4,281833.7,244795.8,,,,,,,,,185054.6,,,,,146570.3,,,,163326.0,,12808.1,85814.0,1437588.9,1071566.7,215573.4,,179361.6,,78941.3,1326588.7,111000.2
1980-02-06,1122783.8,258981.1,145746.2,,,113234.9,,,863802.7,283732.9,246246.0,,,,,,,,,185864.0,,,,,147959.8,,,,171236.5,,13789.5,84841.3,1456844.0,1085991.2,216930.1,,179228.1,,79171.1,1340745.5,116098.6
1980-02-13,1126017.1,259801.2,146487.2,,,113314.0,,,866215.9,285334.0,246593.3,,,,,,,,,185913.1,,,,,148375.6,,,,175056.8,,13780.7,86528.7,1462686.0,1087407.1,218061.8,,183098.1,,79608.5,1346348.3,116337.7
1980-02-20,1130771.5,260092.0,147001.6,,,113090.4,,,870679.5,286402.4,247203.4,,,,,,,,,186224.5,,,,,150849.2,,,,173144.1,,14414.1,87650.0,1468268.6,1091140.7,218499.8,,186347.9,,80167.4,1354253.3,114015.4
1980-02-27,1130836.5,260393.6,147320.7,,,113072.9,,,870442.8,286488.2,247739.6,,,,,,,,,186493.9,,,,,149721.2,,,,164488.6,,14532.8,88106.4,1457862.2,1080465.0,218967.6,,181375.7,,80447.6,1339534.1,118328.2
1980-03-05,1134972.7,261041.3,148888.1,,,112153.2,,,873931.4,287275.7,248081.5,,,,,,,,,186844.0,,,,,151730.1,,,,169763.6,,14418.6,88047.5,1467946.5,1091706.1,220868.4,,178036.7,,81580.6,1347401.6,120544.9
1980-03-12,1137739.1,261969.1,148812.9,,,113156.2,,,875770.0,289067.1,248537.5,,,,,,,,,186761.7,,,,,151403.7,,,,169188.2,,14496.7,89290.1,1468929.8,1093316.8,221711.0,,177610.5,,81305.8,1347734.7,121195.1
1980-03-19,1137630.0,261275.3,147940.0,,,113335.3,,,876354.7,289772.9,248964.9,,,,,,,,,186550.1,,,,,151066.8,,,,169803.4,,14632.3,89840.9,1470743.5,1097570.7,223241.8,,177560.5,,81009.2,1351360.6,119383.0
1980-03-26,1138903.9,262382.5,149347.3,,,113035.1,,,876521.4,289724.6,249054.2,,,,,,,,,186097.5,,,,,151645.2,,,,173767.8,,14389.7,91171.4,1475521.2,1090830.5,223577.9,,185756.2,,80417.4,1352475.0,123046.3
1980-04-02,1140989.4,260571.3,146291.2,,,114280.1,,,880418.0,290917.0,250491.7,,,,,,,,,186139.2,,,,,152870.1,,,,172242.9,,15058.0,92058.6,1478070.7,1095273.3,225962.2,,179745.4,,82144.8,1350888.0,127182.7
1980-04-09,1141392.0,262631.5,148040.0,,,114591.5,,,878760.4,291611.3,250533.5,,,,,,,,,185324.6,,,,,151291.0,,,,171035.1,,14866.2,92272.2,1481034.9,1097418.3,227924.2,,183077.0,,82355.9,1355915.1,125119.8
1980-04-16,1139379.0,262769.2,148187.8,,,114581.4,,,876609.7,291338.8,250649.6,,,,,,,,,184652.9,,,,,149968.5,,,,168005.8,,14794.9,91849.8,1476028.5,1093858.0,228664.6,,184603.1,,81683.0,1353472.1,122556.5
1980-04-23,1139298.4,263035.7,148131.5,,,114904.2,,,876262.7,290092.6,250638.4,,,,,,,,,183975.6,,,,,151556.1,,,,168752.6,,14581.6,93399.9,1480767.9,1099293.9,229912.7,,182939.8,,82870.7,1357933.7,122834.2
1980-04-30,1140003.7,264779.3,149106.3,,,115673.0,,,875224.5,289274.6,250964.8,,,,,,,,,183378.7,,,,,151606.3,,,,172598.6,,14894.5,95649.8,1486725.6,1106138.4,229948.5,,185304.9,,82753.2,1366051.5,120674.1
1980-05-07,1135671.7,264001.5,148060.5,,,115941.0,,,871670.1,287845.3,250996.0,,,,,,,,,182550.5,,,,,150278.3,,,,168072.7,,15133.6,94363.7,1479161.4,1097228.1,229708.6,,183852.3,,83180.8,1356383.5,122777.9
1980-05-14,1137939.8,266321.8,148114.3,,,118207.5,,,871618.0,288147.4,251079.8,,,,,,,,,182037.6,,,,,150353.1,,,,171056.2,,15206.7,96331.8,1487299.3,1101586.1,229771.2,,189891.6,,84861.8,1367761.3,119537.9
1980-05-21,1137805.2,267647.6,150858.2,,,116789.4,,,870157.6,287661.8,251365.3,,,,,,,,,181314.3,,,,,149816.2,,,,168121.6,,15195.5,97627.8,1486610.8,1100934.8,229432.5,,190617.3,,84779.5,1367681.7,118929.1
1980-05-28,1137337.6,268165.6,151193.2,,,116972.5,,,869172.0,287839.9,251719.9,,,,,,,,,180937.9,,,,,148674.3,,,,171748.4,,15126.2,97664.6,1490054.2,1102567.4,229329.5,,198817.4,,83727.2,1376115.4,113938.8
1980-06-04,1134708.4,268036.7,151194.8,,,116841.9,,,866671.7,287923.0,251653.7,,,,,,,,,180469.5,,,,,146625.4,,,,163452.3,,15132.4,96849.0,1478749.9,1098926.9,229570.6,,191501.4,,83576.2,1363376.0,115373.9
1980-06-11,1135931.9,269150.2,151376.7,,,117773.5,,,866781.7,287051.1,251619.1,,,,,,,,,179986.5,,,,,148125.0,,,,169934.9,,14938.0,99148.9,1489753.2,1105638.5,230423.1,,194983.4,,85984.2,1374693.3,115060.0
1980-06-18,1136137.2,269295.3,151045.6,,,118249.7,,,866841.9,286998.4,251917.4,,,,,,,,,179809.4,,,,,148116.8,,,,164832.3,,14933.6,99674.7,1485804.6,1103404.4,231420.6,,194509.5,,84720.8,1370155.2,115649.4
1980-06-25,1138966.0,271878.0,153885.8,,,117992.2,,,867087.9,286832.4,252225.9,,,,,,,,,179236.3,,,,,148793.4,,,,170371.8,,14768.6,100400.5,1494477.7,1108141.2,230989.3,,197747.9,,84390.6,1377180.7,117297.1
1980-07-02,1139013.2,272408.7,153940.4,,,118468.2,,,866604.5,286653.9,252894.6,,,,,,,,,179680.0,,,,,147375.9,,,,165133.6,,14390.4,100062.6,1489108.4,1105168.5,230586.2,,198026.5,,86336.6,1373667.4,115440.9
1980-07-09,1141950.0,273545.2,154305.0,,,119240.2,,,868404.8,287295.8,253141.4,,,,,,,,,179502.8,,,,,148464.8,,,,170311.5,,14464.6,100063.9,1498541.4,1113161.2,231105.0,,199217.0,,86986.1,1384514.5,114026.9
1980-07-16,1144451.8,274905.8,155754.3,,,119151.5,,,869546.0,287764.1,253451.2,,,,,,,,,179284.9,,,,,149045.8,,,,172969.8,,14493.4,101079.1,1504665.3,1118647.9,231274.7,,200404.9,,86756.0,1392086.5,112578.8
1980-07-23,1147860.2,276451.8,156809.5,,,119642.4,,,871408.4,288704.7,253768.8,,,,,,,,,179194.5,,,,,149740.4,,,,173169.6,,14515.0,101690.6,1510073.5,1119176.4,231309.0,,203378.5,,87448.3,1395673.4,114400.0
1980-07-30,1147655.1,276773.7,157147.1,,,119626.6,,,870881.5,288658.0,254239.5,,,,,,,,,178936.3,,,,,149047.7,,,,168947.8,,15057.7,99826.2,1502433.7,1105641.0,230123.5,,205721.8,,86432.3,1384532.9,117900.8
1980-08-06,1153180.6,279381.0,159192.3,,,120188.7,,,873799.6,289541.6,254356.2,,,,,,,,,178786.8,,,,,151115.1,,,,163377.5,,15449.6,101304.2,1510702.4,1114650.7,230485.7,,204076.9,,86701.0,1390235.6,120466.8
1980-08-13,1153986.0,278924.7,158892.3,,,120032.4,,,875061.3,290855.8,254828.3,,,,,,,,,179024.1,,,,,150353.0,,,,165060.8,,15495.1,101555.3,1513427.9,1113673.9,231722.5,,206922.7,,86774.4,1391925.1,121502.7
1980-08-20,1158298.7,281326.1,161388.3,,,119937.8,,,876972.6,291456.5,255122.2,,,,,,,,,178902.2,,,,,151491.7,,,,176830.3,,15167.2,101271.3,1526890.0,1126005.3,232016.6,,206683.0,,87533.5,1405847.4,121042.6
1980-08-27,1160472.1,282077.3,161777.6,,,120299.7,,,878394.8,292650.0,255410.0,,,,,,,,,178688.7,,,,,151646.2,,,,168395.9,,14913.8,103412.3,1522613.3,1122546.8,232117.7,,208197.0,,87868.6,1403705.7,118907.6
1980-09-03,1160668.8,282916.5,163557.8,,,119358.7,,,877752.3,293234.1,255666.4,,,,,,,,,178489.6,,,,,150362.2,,,,177608.3,,15957.4,104082.8,1533795.4,1136519.2,233354.1,,204471.8,,87983.7,1413369.5,120425.9
1980-09-10,1162808.8,282881.3,161643.9,,,121237.3,,,879927.6,293979.7,255850.7,,,,,,,,,178484.2,,,,,151612.9,,,,166985.2,,15533.4,103194.6,1525330.0,1128132.2,234681.4,,205744.7,,89300.2,1407357.9,117972.1
1980-09-17,1164540.9,284334.0,163576.8,,,120757.3,,,880206.8,294454.0,255981.1,,,,,,,,,178398.1,,,,,151373.7,,,,174202.6,,15745.3,103789.0,1533602.2,1138969.0,234499.6,,204642.0,,88911.6,1417066.8,116535.4
1980-09-24,1166134.1,284472.0,163641.7,,,120830.4,,,881662.1,294709.7,256722.7,,,,,,,,,178522.3,,,,,151707.5,,,,172175.4,,15354.7,105377.0,1534268.9,1137621.0,235464.9,,208040.5,,88840.3,1418780.0,115488.9
1980-10-01,1171922.4,286454.5,165636.8,,,120817.7,,,885467.9,297011.8,256957.2,,,,,,,,,178295.3,,,,,153203.6,,,,178376.5,,15988.7,105934.4,1545184.0,1146304.2,234817.8,,210456.5,,87828.7,1428672.8,116511.2
1980-10-08,1172906.0,286119.2,164170.3,,,121948.9,,,886786.8,297515.7,257743.4,,,,,,,,,178688.4,,,,,152839.3,,,,172912.0,,16024.3,105511.6,1542216.1,1140258.0,236344.3,,206324.4,,88710.9,1419125.1,123091.0
1980-10-15,1176653.4,286214.9,164672.7,,,121542.2,,,890438.5,299276.8,258020.1,,,,,,,,,178479.9,,,,,154661.7,,,,177314.6,,16515.0,106081.9,1554360.1,1164617.8,236313.2,,203264.4,,87634.5,1440001.5,114358.7
1980-10-22,1180411.1,287242.7,165415.7,,,121826.9,,,893168.4,300605.3,258551.1,,,,,,,,,178510.2,,,,,155501.8,,,,176959.5,,16310.3,107353.5,1556119.4,1154313.4,237800.6,,210039.7,,89671.5,1439982.4,116137.0
1980-10-29,1183395.6,287365.3,165374.9,,,121990.4,,,896030.4,301692.6,259097.1,,,,,,,,,178339.6,,,,,156901.0,,,,174145.8,,16301.4,105768.9,1554181.7,1150832.7,239320.8,,211567.0,,89450.5,1437747.7,116434.0
1980-11-05,1189825.2,289493.7,167952.8,,,121540.9,,,900331.5,304016.3,259834.8,,,,,,,,,178751.7,,,,,157728.8,,,,191070.6,,16894.1,96412.6,1574189.3,1173130.2,240454.8,,210418.9,,88947.3,1457964.2,116225.0
